"","p"
"30656",0.00230950442205958
"30657",0.031798897092096
"30658",0.0180834871752636
"30659",2.93368805899095e-05
"30660",8.22522005574988e-05
"30661",0.00073612203962369
"30662",0.0016147265911833
"30663",2.91462351902376e-05
"30664",0.000224149232583091
"30665",0.00240409056848446
"30666",0.006134963859382
"30667",0.000527147243062763
"30668",0.00296305760930283
"30669",0.00884850370054487
"30670",0.54177956792262
"30671",0.00580096756712405
"30672",0.00532726369270692
"30673",0.0124712912215349
"30674",2.12049163735472e-05
"30675",0.000400473775978692
"30676",0.0118711131338763
"30677",9.6828854023087e-06
"30678",0.000151376271348986
"30679",0.000304605689351315
"30680",0.00282550992851218
"30681",6.00597531901128e-05
"30682",0.000211755000542004
"30683",0.000881621689555906
"30684",0.0066096773908927
"30685",0.00285736761834919
"30686",7.0275462606492e-06
"30687",1.56564455307892e-05
"30688",0.0608183227595168
"30689",0.000745603762690408
"30690",5.92474403412101e-05
"30691",0.00980203994217482
"30692",0.01042361837995
"30693",0.00198414835568349
"30694",3.16722466149825e-05
"30695",0.000305944112798222
"30696",0.0334497015487263
"30697",0.00564050062103949
"30698",0.0411806409345229
"30699",0.000116915077589211
"30700",0.000207470011540475
"30701",0.00018475645345511
"30702",0.0911069419124837
"30703",0.00491319509449593
"30704",0.00099252304610346
"30705",0.145926973905621
"30706",2.30065568954394e-06
"30707",0.0163570355523593
"30708",0.000262868738191963
"30709",0.000149006879766841
"30710",0.000831337527053407
"30711",0.0327923909307685
"30712",0.0978208820086478
"30713",0.00515884176650279
"30714",0.00055757403809022
"30715",0.000397320817683867
"30716",0.00147977592228952
"30717",3.86739249219932e-05
"30718",0.238470713883538
"30719",0.0558583190247097
"30720",0.00729835266631024
"30721",6.33655299432877e-06
"30722",0.045942255684833
"30723",0.0386962309067796
"30724",0.000247304291031228
"30725",8.57383255128031e-05
"30726",0.000296708532836058
"30727",0.00110316738394831
"30728",0.0036822719005672
"30729",0.00561249228725841
"30730",0.0015172874191992
"30731",0.0141407209066635
"30732",0.033429902195622
"30733",0.000657859840984779
"30734",0.00723765905029424
"30735",7.46050795489305e-06
"30736",0.000347546446324038
"30737",0.000389685543365539
"30738",0.0990506997936184
"30739",0.000159425738052848
"30740",0.00126976153445572
"30741",2.2650551943642e-05
"30742",0.0298025178137118
"30743",4.10912714743231e-05
"30744",0.000617739285721137
"30745",0.0176739958400377
"30746",0.0157525024686532
"30747",0.00242682561271616
"30748",0.0100357770630163
"30749",0.00836256846448828
"30750",0.0019196091170459
"30751",0.00042872582430896
"30752",0.00134544852856341
"30753",1.32910460768419e-08
"30754",0.000757352459879375
"30755",8.73444315360756e-05
"30756",6.29278273995343e-06
"30757",0.000689402855661886
"30758",0.00319930256593489
"30759",5.12839377228665e-05
"30760",0.000337394831432437
"30761",0.000670424215688209
"30762",0.00247886242201165
"30763",0.00157695911136831
"30764",0.00311110194007713
"30765",0.000977846406874578
"30766",0.000180611225145434
"30767",0.309367217578361
"30768",0.00725350841043976
"30769",0.00173776601320188
"30770",0.00143560970407923
"30771",0.00680589825628632
"30772",1.78955265839132e-05
"30773",0.0556318250381515
"30774",0.000929264232577434
"30775",1.69749400699227e-05
"30776",0.000775766479534047
"30777",0.100714141053367
"30778",0.0020885402682519
"30779",0.000130175727209827
"30780",1.43697587132222e-05
"30781",0.013899147790277
"30782",0.0942741643823448
"30783",0.00383573600205176
"30784",0.0018988341207266
"30785",1.79930466938135e-05
"30786",0.00220312202260634
"30787",0.00199380469949685
"30788",0.00148926771172557
"30789",2.40459275353563e-05
"30790",0.000177238576198107
"30791",0.000333699850551869
"30792",5.22037329799269e-05
"30793",0.0284361935435559
"30794",7.06953066623051e-05
"30795",0.0368915813769383
"30796",3.65072350040028e-06
"30797",0.0203065744491342
"30798",0.237826450167032
"30799",0.000118361420196712
"30800",0.0208615491895727
"30801",0.0018977051230569
"30802",0.00286959724557712
"30803",0.00217370397021932
"30804",0.0181241161137823
"30805",0.000166590078523801
"30806",0.00431729259302665
"30807",0.00155211307861536
"30808",0.000312468026272013
"30809",3.70498767051027e-05
"30810",0.291386379293369
"30811",0.000708007911787661
"30812",0.00330833810823132
"30813",0.000140458898081679
"30814",0.00263653805129143
"30815",0.00875016174883391
"30816",0.0185449017982638
"30817",0.00562211264331232
"30818",0.000129708393266912
"30819",0.0436499697584723
"30820",6.73962222571601e-06
"30821",0.0222486619418391
"30822",0.000335930027576268
"30823",0.0598031845357687
"30824",0.00228378671382828
"30825",1.15486189359099e-06
"30826",3.31160192087958e-05
"30827",0.333292991448581
"30828",0.000873310045331984
"30829",5.57574765439973e-06
"30830",0.0002512128982121
"30831",0.00116346374266228
"30832",0.00082457542570216
"30833",0.0155337099132632
"30834",0.00241437297203656
"30835",0.00318238055049185
"30836",0.000632309632880873
"30837",5.41820215421122e-05
"30838",0.00233418816053551
"30839",0.00807189054863082
"30840",5.86374679356117e-09
"30841",0.00432682642527124
"30842",0.0530197244626873
"30843",0.00240978150806259
"30844",3.94600415462279e-06
"30845",0.000994909294646812
"30846",2.34920889166386e-05
"30847",0.00438675770004309
"30848",0.000294096988882008
"30849",6.55080233737025e-05
"30850",0.00157308116334567
"30851",0.0207406466257005
"30852",6.68386378090993e-06
"30853",0.00277028822112106
"30854",0.000299830956498521
"30855",0.00295580257554353
"30856",0.0353739094198806
"30857",0.0297221198127493
"30858",0.000250023173194725
"30859",0.000152700873281418
"30860",0.00154840847175807
"30861",0.00362512281028682
"30862",0.0126469608347038
"30863",0.000463685003212242
"30864",0.0445432350888134
"30865",0.101802667476923
"30866",0.00825311269891456
"30867",8.5700034932276e-05
"30868",3.87016814385037e-05
"30869",0.000107876956427883
"30870",3.38499881758397e-05
"30871",0.000330142610496102
"30872",5.54905121087133e-05
"30873",0.257868306283653
"30874",0.0762532338212024
"30875",0.000452470471690857
"30876",1.61345110827283e-05
"30877",0.0995414645579374
"30878",0.00390123961995571
"30879",0.000624987689791042
"30880",0.0163597421076773
"30881",0.00455619895810817
"30882",0.00073117021579971
"30883",1.47621428932764e-06
"30884",6.05417481587146e-06
"30885",0.000309152350854112
"30886",0.00119734976907331
"30887",3.93603629565327e-06
"30888",0.000494469249888142
"30889",0.0141966844320876
"30890",0.00111977855635641
"30891",0.0267164425809497
"30892",0.000155931516967484
"30893",0.000302689468980284
"30894",0.00608655858009363
"30895",1.41270714704818e-05
"30896",0.116437921710311
"30897",0.094457602122822
"30898",0.0810635695439977
"30899",8.95770201067069e-05
"30900",0.000549307084296178
"30901",3.01374731902385e-05
"30902",0.00430768800631001
"30903",7.57938386722129e-07
"30904",0.000726936447642586
"30905",4.54511341114745e-05
"30906",0.000521556905871649
"30907",6.4368844571928e-06
"30908",0.0141674412097271
"30909",4.09082026705069e-06
"30910",6.56167876230108e-07
"30911",0.000908719078775549
"30912",0.00661286800897908
"30913",0.00018246864537777
"30914",0.00130180841949694
"30915",2.28537572368251e-05
"30916",0.00554460475224447
"30917",0.000351200841811561
"30918",0.00202825447220661
"30919",0.00134047283899952
"30920",0.000223987686065406
"30921",0.00838206086968262
"30922",3.87383794099054e-05
"30923",0.00147679151271205
"30924",1.2342175423233e-05
"30925",0.0721202817013557
"30926",3.4004243625293e-05
"30927",0.00906973406334659
"30928",6.03622016889035e-05
"30929",0.0276713125620635
"30930",0.0371265745620537
"30931",8.32316757955568e-06
"30932",1.38746914287275e-05
"30933",0.000622693644775671
"30934",0.000234073189519851
"30935",6.55269022077782e-06
"30936",0.00565277533307161
"30937",0.000105680865741164
"30938",0.0473600635174275
"30939",0.000112957731433527
"30940",0.00836593932217432
"30941",0.106582632432826
"30942",0.000296897336504677
"30943",0.00697644777803695
"30944",0.000357881481737262
"30945",0.000284597378014321
"30946",0.0255929178063084
"30947",0.000162780447612272
"30948",5.01793418890827e-05
"30949",0.000332957592046047
"30950",5.43556317136013e-06
"30951",0.000665610996500578
"30952",0.000282878682556214
"30953",0.0107402901217195
"30954",0.0131620713763981
"30955",1.11246908824592e-05
"30956",2.77952379999117e-06
"30957",8.23544803080892e-06
"30958",0.00710336539573376
"30959",3.55401754910823e-05
"30960",0.0453170505431676
"30961",0.0312544053034192
"30962",3.05614635225065e-05
"30963",0.000163789950632678
"30964",0.000799924894426797
"30965",0.0047825171454698
"30966",9.0747970228874e-05
"30967",0.000430984181801472
"30968",0.322228764509887
"30969",4.30641967109179e-05
"30970",0.000134269428060049
"30971",0.0117939030309057
"30972",0.0141897376504478
"30973",0.000399315070559642
"30974",0.00771086207546942
"30975",0.146811994573675
"30976",7.91292731684015e-05
"30977",0.00402009888643797
"30978",0.0426776168491052
"30979",8.98679154032395e-06
"30980",4.91179222556474e-06
"30981",3.19079552460922e-06
"30982",0.000465838870716475
"30983",0.000758308136976282
"30984",0.307375869227311
"30985",0.000662407179434722
"30986",0.0181832417626737
"30987",0.0562459402157295
"30988",0.000927052190921034
"30989",0.00312514301294112
"30990",8.30849406600568e-05
"30991",0.000818206584115787
"30992",0.00575250931775722
"30993",5.77683645318563e-06
"30994",0.0220098383213059
"30995",0.00218455283861303
"30996",0.00664568524065387
"30997",0.000842709368809487
"30998",0.0788337641947924
"30999",0.0116974353941383
"31000",0.0112786263465813
"31001",6.08634610894988e-06
"31002",5.07926242302284e-05
"31003",7.79898880771251e-06
"31004",0.000266457884928873
"31005",0.000665119346573682
"31006",0.000236140177564626
"31007",1.10985927052108e-05
"31008",0.000389279271505808
"31009",0.000252008086713077
"31010",0.0566574531048905
"31011",0.00342555504183253
"31012",0.00875107351389953
"31013",0.000202268769958376
"31014",2.83759134783861e-05
"31015",0.000473252975518952
"31016",0.000435808729762949
"31017",0.301166864227846
"31018",0.00101184898553245
"31019",6.4178748965222e-05
"31020",0.173798210542096
"31021",0.000560706437414278
"31022",7.19781564126704e-05
"31023",8.8596941631338e-06
"31024",0.127820133026798
"31025",0.00092952502409386
"31026",0.00565311262399556
"31027",0.277088369516959
"31028",5.87180366791546e-05
"31029",0.000938729659425002
"31030",0.000168326989748002
"31031",0.00113401332157639
"31032",0.00107395842420104
"31033",0.00155923022694038
"31034",5.77235716427235e-05
"31035",0.00131308778006767
"31036",0.00529692855022188
"31037",0.000342856990510726
"31038",0.004226208603514
"31039",0.00757734324298762
"31040",0.000118982199851919
"31041",1.2803522380692e-05
"31042",0.00100198044400037
"31043",0.000528698507872997
"31044",0.0899230763317779
"31045",9.12640592453403e-05
"31046",0.000305361687870242
"31047",0.0156030319601008
"31048",0.00243902414656204
"31049",0.00302089602275621
"31050",0.000111888012875231
"31051",0.00654918307591183
"31052",0.000189818832311134
"31053",0.0050253330218726
"31054",0.00158485463273755
"31055",0.000113243401714525
"31056",0.00012130484417596
"31057",0.00312703685419986
"31058",0.0143125712273133
"31059",0.0904790435936299
"31060",0.00191402728580401
"31061",1.58586743010943e-05
"31062",0.00577379142710587
"31063",0.29505871419478
"31064",0.00119712228503188
"31065",0.000446204414955034
"31066",0.0265787503543471
"31067",0.000252375084532893
"31068",0.0033182706429292
"31069",0.000716593932198068
"31070",0.000354412498757437
"31071",0.000491161353092615
"31072",0.000236721048960334
"31073",0.0010431203684408
"31074",1.56205905297207e-05
"31075",0.0231705136802006
"31076",0.0250389315415975
"31077",5.01371970670987e-06
"31078",0.144728102262508
"31079",0.00354663524473505
"31080",0.00536808524780058
"31081",7.69181887282401e-05
"31082",0.0113166301331389
"31083",0.000895668747520468
"31084",4.93317070768121e-05
"31085",0.0236533867863604
"31086",0.00198758688717745
"31087",0.00797543523538406
"31088",0.00354933103034156
"31089",0.0463551365331472
"31090",4.89336839300989e-05
"31091",0.000891013615848176
"31092",0.880124183181491
"31093",0.000166251779188935
"31094",0.000667383993012763
"31095",0.000123989736676692
"31096",1.78816235798218e-05
"31097",4.07783113316115e-05
"31098",0.000263292437280747
"31099",0.0130076678836459
"31100",0.000115889701471168
"31101",0.00473315527759479
"31102",0.000947874098331195
"31103",1.01225730274325e-05
"31104",9.54115413072403e-05
"31105",8.3149776482864e-05
"31106",0.0416548689457892
"31107",0.000178203546803597
"31108",5.97221904171438e-05
"31109",0.000920426024699769
"31110",4.02190731729012e-05
"31111",0.00624662930304499
"31112",8.57806875679654e-05
"31113",1.63959946217934e-05
"31114",0.00071883681431615
"31115",3.18928168815081e-05
"31116",0.000123787419275188
"31117",0.0107521884004335
"31118",6.68966357497949e-05
"31119",0.0164432489115156
"31120",6.73147815896291e-05
"31121",0.0236955033347713
"31122",0.0136362963931021
"31123",8.74817146083484e-05
"31124",1.05143396134862e-05
"31125",0.0288961146547846
"31126",0.0684457062520867
"31127",0.0901052390117481
"31128",0.0115287128071611
"31129",0.00117126910401659
"31130",0.00990188793908505
"31131",7.36308032918784e-05
"31132",7.86916977797126e-05
"31133",0.000270924621797837
"31134",0.00413812729423066
"31135",0.00189592752587423
"31136",0.000261577453580138
"31137",0.153264496764594
"31138",0.000187046271326461
"31139",0.00685063873942358
"31140",0.0377386041964354
"31141",0.00282156995053445
"31142",2.18946909555039e-05
"31143",0.000334058311117204
"31144",0.000514603888572261
"31145",0.00168927791189413
"31146",0.00197131334206401
"31147",0.0580157762876168
"31148",0.00878083649878375
"31149",0.000254747415521277
"31150",0.118328121784808
"31151",0.00176215945724555
"31152",0.000678086124064384
"31153",0.0151465141240619
"31154",0.00144687385397569
"31155",8.28207497383408e-07
"31156",0.0544361573028079
"31157",0.00090907403123009
"31158",0.000382521437655376
"31159",4.01685444260342e-05
"31160",8.71865261123335e-06
"31161",3.37961314783185e-05
"31162",0.00559647025633386
"31163",0.000415562320693669
"31164",0.0892032222724406
"31165",0.00345584750509558
"31166",0.00111297214113981
"31167",2.57494048176461e-05
"31168",0.070242422424212
"31169",0.000300813798624064
"31170",0.0251393954759824
"31171",0.0020343333856778
"31172",0.000152616128160581
"31173",5.87124588892072e-06
"31174",0.00935961496015561
"31175",0.0421220146709885
"31176",0.000844759840349658
"31177",5.11560235520404e-05
"31178",0.0125039544814439
"31179",0.0146001030537649
"31180",0.000225148815076714
"31181",0.00186306759252817
"31182",0.00472813223166729
"31183",0.00242558500945235
"31184",0.0033281456949141
"31185",0.00161329464406814
"31186",0.00636619006235766
"31187",2.28678986226681e-05
"31188",0.00245031839528847
"31189",0.0869552329584117
"31190",0.000157503457244497
"31191",0.000175553736492224
"31192",0.0809536384551619
"31193",0.000240614336904792
"31194",0.00114459277687475
"31195",0.000798906649887829
"31196",0.00122008210530301
"31197",4.78333405184601e-05
"31198",0.0100787439011463
"31199",7.33156076361723e-06
"31200",0.00121831213056381
"31201",0.0431339554417014
"31202",5.55373821632879e-06
"31203",0.000413789261408172
"31204",0.00393846790509185
"31205",0.00293130987685381
"31206",0.00398259430175702
"31207",0.000215236791571789
"31208",0.00326320107110663
"31209",0.0588000135741021
"31210",0.0141393767671387
"31211",0.0071126464887401
"31212",0.000288457039667737
"31213",1.52750589352813e-07
"31214",1.55086213275773e-05
"31215",7.5996379616159e-05
"31216",3.95259645902514e-05
"31217",5.47912875823029e-06
"31218",5.80683849478638e-05
"31219",0.00397838095178357
"31220",0.0092132018723601
"31221",0.00558120461304524
"31222",0.000577894134411749
"31223",0.0768442398681367
"31224",0.0253689152173324
"31225",0.00639089469091854
"31226",8.6558133070432e-06
"31227",0.00101022772393201
"31228",2.62611143712363e-05
"31229",0.00213734823173434
"31230",3.75794519986022e-05
"31231",0.0200588239306837
"31232",0.00289485116976663
"31233",0.00879810996482081
"31234",0.00125888177222729
"31235",2.85618999112568e-05
"31236",0.0231473138314508
"31237",0.0206071531426749
"31238",2.49032960739426e-05
"31239",4.80196518884612e-06
"31240",0.00193592364332404
"31241",0.00132391244084951
"31242",0.0029023612517498
"31243",0.0714043437475553
"31244",0.0185189417183003
"31245",0.0240365278785392
"31246",0.000264677771668931
"31247",0.00906805142526753
"31248",0.00107952598848178
"31249",0.0305229068868737
"31250",0.0460430404679849
"31251",8.45365989460977e-05
"31252",0.00452008949094262
"31253",0.00132518987810258
"31254",2.21282385743086e-08
"31255",4.37899563326304e-05
"31256",6.42176240739753e-05
"31257",2.23434402816273e-05
"31258",4.34166654523125e-06
"31259",0.00908547148635051
"31260",3.10725328472062e-05
"31261",1.79020837708356e-05
"31262",0.000292040375641715
"31263",4.66432607452205e-05
"31264",0.000113696128919489
"31265",0.00302471892936916
"31266",0.0271471350954035
"31267",0.000225739494251079
"31268",0.00014409473121111
"31269",0.000171977615494394
"31270",0.00118174589518642
"31271",0.000457486062536676
"31272",0.0204435715236476
"31273",0.014507934042341
"31274",0.000191463094434725
"31275",0.000140924931706661
"31276",9.22075922549358e-05
"31277",0.0232491910894736
"31278",0.00320994148900066
"31279",0.00159909433556225
"31280",8.61318423730001e-05
"31281",0.849118601272948
"31282",0.00381533294484559
"31283",0.00129993759280249
"31284",1.38967828648108e-06
"31285",0.00164108938763405
"31286",0.0202815293521477
"31287",1.00353191142616e-07
"31288",0.183039428137264
"31289",0.024809378814054
"31290",0.0026124784777335
"31291",0.00156423616222662
"31292",4.4638849583197e-05
"31293",0.00358649420981798
"31294",0.0143312601164447
"31295",0.0022178599876596
"31296",1.34915989581817e-05
"31297",2.276863345875e-05
"31298",8.44275972134549e-05
"31299",0.0056204652303415
"31300",2.8020320769522e-05
"31301",0.00015669778719366
"31302",0.00203209226811438
"31303",0.00070274882895887
"31304",1.60404676046078e-05
"31305",7.51603774460756e-05
"31306",0.00549742281216377
"31307",0.000112789331949127
"31308",0.00501385473601282
"31309",0.0102308166047083
"31310",0.076642278136875
"31311",0.00275917443492974
"31312",0.255772624635021
"31313",0.00040274544538846
"31314",0.149887959393144
"31315",0.0205473942961869
"31316",0.000527915782728967
"31317",1.71504292506264e-07
"31318",0.00282920000174872
"31319",0.00224887229813108
"31320",0.00602546129528407
"31321",0.000809117100827986
"31322",0.0004535117475055
"31323",8.85028196917509e-06
"31324",7.53480270796168e-05
"31325",0.0003491670937541
"31326",0.000358806314798415
"31327",0.0103881912640858
"31328",2.63251781896803e-05
"31329",0.00811542575441876
"31330",2.79898857203068e-06
"31331",0.00309165527018923
"31332",6.63091215384397e-05
"31333",6.29846959817419e-05
"31334",0.00989203784045525
"31335",0.00121219992915738
"31336",8.54715707637693e-05
"31337",0.000190997557002481
"31338",0.00266892565818685
"31339",0.00166829534242524
"31340",0.000554469493610388
"31341",0.0134852104946509
"31342",0.000264068805243259
"31343",0.000288636143255861
"31344",0.00171003365700164
"31345",0.0056823800182459
"31346",0.000581475885958805
"31347",0.00101898856974351
"31348",0.00185190540118335
"31349",0.000375975624342773
"31350",0.00250123148206143
"31351",0.0070576444368498
"31352",0.00134452290532078
"31353",0.000483643355471985
"31354",1.63012445948776e-08
"31355",0.0502258904987581
"31356",0.00514609645897258
"31357",0.131489226182664
"31358",0.000287818703489766
"31359",0.00235683695432542
"31360",7.08150050417657e-05
"31361",0.000874127848858992
"31362",0.010810997307123
"31363",0.132964673063632
"31364",0.0521399884816425
"31365",0.00818221894945879
"31366",3.59041963848934e-05
"31367",3.65970159032796e-05
"31368",5.61868989225838e-05
"31369",4.57180946711593e-05
"31370",0.00278140528860475
"31371",0.103076552620491
"31372",5.21871344454326e-05
"31373",2.30116995877191e-05
"31374",0.00291229719832507
"31375",2.65443265174193e-05
"31376",0.0587130261005897
"31377",0.00136545221686781
"31378",0.018795989953584
"31379",0.00031657481164255
"31380",0.00584155926209974
"31381",0.00555852549919829
"31382",4.80967963590427e-05
"31383",0.001165915489271
"31384",0.00175212899757258
"31385",0.0446642903285612
"31386",0.112633071363797
"31387",0.0327324337716745
"31388",4.19677168460798e-08
"31389",0.0200686136408061
"31390",0.00630120037208863
"31391",0.00630771431158984
"31392",0.00350433788089684
"31393",0.000564733008246232
"31394",0.0390649465564749
"31395",5.89342372635196e-05
"31396",0.00137925986380112
"31397",0.000848469857331293
"31398",0.00120078140498712
"31399",0.0844549985198231
"31400",0.000489283454659587
"31401",4.4378823952802e-05
"31402",0.000389280298905627
"31403",0.00255211470164429
"31404",3.63671530597313e-05
"31405",0.00890621185433439
"31406",9.95243383743794e-05
"31407",6.11959256181739e-05
"31408",0.00240770842886176
"31409",0.0054636073599088
"31410",0.00720363517046611
"31411",0.000330897248092695
"31412",0.000359536554424328
"31413",0.00906348691226355
"31414",4.65099519272448e-06
"31415",0.000634573604055247
"31416",1.77001368231218e-06
"31417",0.0646903280208899
"31418",0.00186752402557265
"31419",0.00137341848440487
"31420",0.000248339080994217
"31421",0.00222804415674878
"31422",0.000255244114032503
"31423",0.00710497623303144
"31424",2.09706736367925e-05
"31425",0.00298857335871743
"31426",0.0424219454723235
"31427",0.000506943582553621
"31428",2.12856009136117e-05
"31429",5.57995780893599e-06
"31430",0.000418947204184378
"31431",0.00881598045024993
"31432",0.00528514393807082
"31433",0.00100340850864779
"31434",0.0045417332108648
"31435",0.000184879144973912
"31436",0.0154011269568227
"31437",0.000304843372033122
"31438",0.0798679513017557
"31439",1.16306315955623e-06
"31440",0.00492462234127334
"31441",0.316123233270991
"31442",0.00598978020525819
"31443",0.00846053780333206
"31444",0.0225436027675907
"31445",0.000101040841765799
"31446",0.00567815850015703
"31447",0.00902460562139205
"31448",0.0428060943956855
"31449",6.05222349273439e-05
"31450",1.1517534022092e-05
"31451",0.0105928959574926
"31452",0.000143112812909201
"31453",0.000149462455827251
"31454",0.00254310061034726
"31455",0.0204194856798064
"31456",0.00289359302625221
"31457",0.000452424038519193
"31458",2.28850664367522e-05
"31459",0.0685008066960281
"31460",0.0650501567053849
"31461",0.141893842164073
"31462",0.00505157425381608
"31463",1.16133034461475e-05
"31464",0.0148181102957148
"31465",0.0495240924402794
"31466",0.00124600170135482
"31467",0.186948869671959
"31468",0.0335944054299632
"31469",0.0393335383868488
"31470",7.99869419236726e-06
"31471",0.0412962848621762
"31472",0.000263566470473003
"31473",0.000198762069092977
"31474",0.01526066582641
"31475",0.518383144015252
"31476",0.0150590020621739
"31477",0.00215430148614015
"31478",6.10775751931083e-06
"31479",2.05101158545735e-05
"31480",3.39887616159369e-05
"31481",6.66475613685184e-07
"31482",0.000125799893543437
"31483",2.13219722611225e-08
"31484",2.00624353537151e-05
"31485",0.00950439804795611
"31486",1.18755936390681e-05
"31487",0.000401609902376553
"31488",0.00111007675466489
"31489",0.0134379050440715
"31490",1.54158980451717e-06
"31491",7.16567285425838e-06
"31492",0.000784608573988743
"31493",0.000269811571820371
"31494",0.0518015258285148
"31495",0.00436975816418681
"31496",0.0160553782349412
"31497",0.0516534581152086
"31498",8.90891465856253e-06
"31499",7.62213438406075e-06
"31500",7.08722224027959e-05
"31501",0.00321143888690573
"31502",0.0398546899022585
"31503",0.0238662654952496
"31504",0.000949373817431826
"31505",4.81933750438878e-05
"31506",0.00028568553166919
"31507",0.00452654920592781
"31508",0.0035913906980461
"31509",4.60116715526084e-05
"31510",0.00220060364132001
"31511",0.0182788952146651
"31512",9.60332335285031e-06
"31513",0.00287072876196859
"31514",0.00242892186016644
"31515",9.21240973864265e-06
"31516",0.0148752352289863
"31517",0.00120753607913925
"31518",1.51291920997945e-07
"31519",0.000350647483672688
"31520",0.0285475779736127
"31521",0.531102975538775
"31522",0.00113315688837423
"31523",0.00229387737521281
"31524",0.0185073531282447
"31525",0.0716638153520533
"31526",0.000872192057443763
"31527",0.00035452890382975
"31528",0.000123698403935106
"31529",7.87468537962399e-05
"31530",0.0392587544047314
"31531",2.35938648027828e-07
"31532",0.000316970556761136
"31533",4.55060199119449e-05
"31534",0.000409967162815833
"31535",3.17199588348695e-05
"31536",0.00291193761963431
"31537",0.000132473751841865
"31538",0.00221047262964996
"31539",0.0005252306316653
"31540",0.00165790877815282
"31541",8.71311672976976e-06
"31542",0.00085237706962981
"31543",0.00301869420113893
"31544",5.02007447532311e-05
"31545",0.0223399417343949
"31546",0.000547081073047832
"31547",0.0553620821907692
"31548",0.000166533055079358
"31549",0.000555276951158668
"31550",0.171914536685876
"31551",7.69414985051014e-05
"31552",2.41422987218778e-05
"31553",1.80715645830862e-05
"31554",1.45237638095638e-05
"31555",0.00445586161278634
"31556",0.000532292656891219
"31557",0.0239024889047129
"31558",8.56327623687959e-05
"31559",1.96066332211851e-05
"31560",0.000975442189701019
"31561",0.000143932692691421
"31562",3.4304205988222e-05
"31563",0.000162044360885089
"31564",0.0651460492826369
"31565",0.00147076635347735
"31566",0.00136749114992735
"31567",0.00193616525693618
"31568",1.05295341555552e-05
"31569",6.8281662132897e-05
"31570",0.448010109198104
"31571",0.00107774976027284
"31572",0.0139168010952976
"31573",0.113592642959073
"31574",0.282835579980009
"31575",0.0214214884622184
"31576",0.00351444700005797
"31577",0.018432289016993
"31578",0.00314646677520351
"31579",0.0316597147907936
"31580",0.0359057818628333
"31581",3.36190802612059e-06
"31582",1.24416154271768e-05
"31583",0.000167680340119373
"31584",0.00010285465810638
"31585",0.000108895684479779
"31586",0.000208758791538566
"31587",1.87149990018709e-05
"31588",8.25893871755188e-06
"31589",0.00523006205653072
"31590",4.27217392167157e-06
"31591",0.000157863029874661
"31592",2.75757737246772e-05
"31593",5.21479825736603e-05
"31594",0.00137290466430694
"31595",4.71423689312925e-05
"31596",0.00151543350922171
"31597",1.01746352990421e-06
"31598",0.00848023920139793
"31599",0.00896147719114916
"31600",1.65793634491119e-06
"31601",0.0064731441315045
"31602",0.0104998911467824
"31603",0.0722022948950697
"31604",7.97228731036497e-06
"31605",0.0199052013990433
"31606",0.000695383503706589
"31607",0.10775598127954
"31608",1.04164331148394e-06
"31609",3.2263117001191e-06
"31610",0.00166246092272925
"31611",0.00080603954078008
"31612",8.19969441486428e-05
"31613",0.00133097876584226
"31614",0.0020236624531682
"31615",0.173612006527555
"31616",0.000147576961687332
"31617",0.0399068085959703
"31618",0.000124490128991817
"31619",0.000555167418371288
"31620",0.000878556323935847
"31621",7.45059784124541e-05
"31622",3.92248847025531e-05
"31623",0.0110604170249863
"31624",0.000552168836076205
"31625",0.00040188931206877
"31626",4.72083179556524e-05
"31627",2.97748870820065e-05
"31628",0.000619120151425947
"31629",0.00101928940434411
"31630",0.00133225614066634
"31631",1.9931993524238e-05
"31632",0.00130022220355158
"31633",0.00192115482620703
"31634",0.00149447761049191
"31635",5.23500238323349e-07
"31636",0.0148310068633785
"31637",7.72977493800819e-06
"31638",0.000180862575745931
"31639",0.000236807970922627
"31640",0.0409037105391414
"31641",0.0107441940543902
"31642",0.000796289863509141
"31643",7.31256742857172e-05
"31644",0.000481743296509242
"31645",5.60515910417998e-05
"31646",0.00732965630682807
"31647",0.0254397791214278
"31648",0.0171602425848881
"31649",0.000226704507110633
"31650",0.00731781737756219
"31651",0.00143279972661644
"31652",0.000461953435075249
"31653",0.00218479896672772
"31654",0.00247015933490333
"31655",0.186597691033545
"31656",0.0010515650918994
"31657",0.000458937152658316
"31658",0.000240317214962758
"31659",0.00053075300442766
"31660",0.00172440590586421
"31661",1.39166717844416e-06
"31662",9.75228003222136e-05
"31663",0.035113357667111
"31664",0.000101298982253646
"31665",0.0165325738183971
"31666",0.00208822280501153
"31667",0.0186285887121615
"31668",0.0093802202307572
"31669",0.0191709723012899
"31670",8.22725113529709e-05
"31671",0.17094127498563
"31672",3.2343248404132e-05
"31673",6.69731458863904e-05
"31674",2.79263243060082e-05
"31675",0.00275632533741228
"31676",0.000227810981468417
"31677",1.42233029548149e-05
"31678",0.0123724774006632
"31679",0.00053439251170717
"31680",0.00103837546239006
"31681",0.000190938248462319
"31682",8.2259409000063e-05
"31683",0.000251092064154911
"31684",0.00598433584967246
"31685",0.0737690364185431
"31686",3.02434309673744e-05
"31687",0.0940993258840169
"31688",6.31560130840144e-05
"31689",0.489748975763712
"31690",0.00276636675699186
"31691",0.0472247928512547
"31692",0.000312083897289261
"31693",0.112818619942673
"31694",1.86713616027903e-07
"31695",0.0170813120847101
"31696",6.6845617404018e-05
