token,token_count,file_count
shrug,50,49
dayshour,1,1
linethi,1,1
comingbeef,1,1
yummchines,1,1
reviewwasabi,1,1
ici,31,30
shrub,5,5
ick,32,27
taxtip,16,16
ico,1,1
chimichurribread,1,1
worthlot,1,1
dessertNUM,6,6
ruin,453,432
drrooolllinngga,1,1
cheesecakecak,1,1
lowbal,1,1
bches,1,1
ida,4,4
hybridscid,1,1
abut,8,8
idi,1,1
idl,14,14
idk,40,39
ido,10,10
flavordo,2,2
mishroomtruffl,1,1
fortunta,1,1
finaaaaaaaaaaaaaal,1,1
iec,1,1
rule,338,304
francico,1,1
environmentcon,1,1
celebritychef,1,1
amazingdefinit,2,2
extip,1,1
thickunappet,1,1
turtl,31,23
nitratesnitrit,1,1
orderther,3,3
paaaainnn,1,1
eveyrth,1,1
orangecolor,3,3
iew,1,1
yuppiefi,1,1
annalis,1,1
iev,1,1
orderthen,1,1
schlitzyuck,1,1
nickel,17,16
lesit,1,1
sauceit,5,5
wseason,1,1
mignonett,38,30
appetizersinc,1,1
iff,1,1
friendsNUM,1,1
thatplac,1,1
ife,1,1
fattyest,1,1
NUMatmospher,10,10
goodalthough,1,1
ifi,1,1
mmmfor,1,1
sauceic,1,1
twitchin,1,1
squeezewaddl,1,1
packedther,1,1
gonad,1,1
sauceif,3,3
jason,65,50
crowdedtak,1,1
truffl,2685,2013
eatingsighse,1,1
avoidrubberi,1,1
bucheron,2,2
iga,1,1
gratiem,1,1
stellaruntil,1,1
rung,7,7
quintupl,1,1
gratiew,1,1
pleasedonotprocreatethankyou,1,1
saucespomegran,1,1
rune,2,2
NUMpminsid,1,1
igo,1,1
whilethey,1,1
italianseafood,3,3
heaventhrow,1,1
themjust,2,2
tenement,6,6
rump,1,1
bigstarchicago,1,1
pilsenit,1,1
sooooooooooo,7,7
lesmi,1,1
soanyway,1,1
bursqu,1,1
comfortstyl,1,1
nian,1,1
trufll,1,1
francifi,1,1
bunget,1,1
onthebon,1,1
ihe,1,1
butterbit,1,1
afroreggaejazz,1,1
kamil,208,155
hashtyp,1,1
flavorfulentre,1,1
veggiescarrotspotato,1,1
lesli,4,3
sahweeet,1,1
gaullic,1,1
everysingleon,1,1
spicesgonna,1,1
tripand,3,3
saucedo,1,1
iii,3,3
classical,1,1
saladcombin,1,1
iik,1,1
tripsizzl,1,1
parmigana,2,1
metrosexu,4,3
nick,41,30
movingbottom,1,1
macarthur,108,96
heatth,1,1
nich,32,30
dressingoveral,1,1
nico,6,5
sauceahi,1,1
blaze,12,12
iit,1,1
meager,22,22
atmospherea,3,3
vishnu,1,1
friestoday,1,1
hogti,1,1
heavyservic,1,1
disappointedcrispi,1,1
cushioni,3,3
goldilock,7,7
lumbar,1,1
doeuvresNUM,1,1
pastasit,1,1
groupwalk,1,1
carpachio,2,2
howeverit,2,2
fatcarbsoverload,1,1
empinada,9,6
gnocchi,273,210
nica,1,1
abstract,6,6
sauceaft,1,1
sauceev,1,1
refillsth,1,1
flurri,7,7
memer,3,3
nice,12040,9610
howeverin,1,1
pissoir,1,1
highanyway,1,1
sandwichespro,1,1
howeverif,1,1
jdthat,1,1
etablished,1,1
sauceee,3,3
gratifi,6,6
coopsth,2,2
runt,1,1
dinerget,1,1
ika,14,12
portionspack,1,1
boomon,1,1
ike,11,11
benificiari,1,1
iki,1,1
gratinto,1,1
blatz,9,6
doortabl,1,1
benedict,2441,1779
notsolov,1,1
inconvenientaaanyway,1,1
lakeshor,1,1
barhop,10,10
NUMoliv,1,1
niet,1,1
NUMwonder,1,1
ordereddark,1,1
droolmi,2,2
ilb,1,1
lager,59,55
drinkwis,4,4
ild,1,1
dwaddl,1,1
friendlyw,1,1
comprimis,1,1
ill,469,444
ilk,9,9
picounion,1,1
niec,39,32
rhyme,57,50
shitsometh,1,1
drinkwin,1,1
healthyfeel,1,1
fallapart,5,5
restauranthad,1,1
ilz,1,1
freshliv,1,1
howeverok,1,1
pennyoveral,1,1
linetri,1,1
ima,6,6
partcular,1,1
wishful,1,1
wdNUM,6,6
ruth,45,43
slooow,2,2
instagramworthi,1,1
imi,2,2
acbi,1,1
burntchees,1,1
youatmospher,1,1
lipitor,6,6
imm,1,1
dinnerNUM,3,3
imo,140,137
pizzaeverytim,1,1
imp,1,1
christina,11,10
rust,6,6
sloopi,4,3
sharedaft,1,1
meagar,1,1
plztostada,1,1
expectect,1,1
russ,2,2
allmeatshi,1,1
cubathem,1,1
endeavour,1,1
lesss,1,1
restauranthav,1,1
ina,6,6
cinnimon,1,1
ind,1,1
expecteda,1,1
ruse,2,2
rightacross,1,1
vinigar,1,1
polentaahhhh,1,1
ine,2,1
threader,1,1
ing,14,14
wchorizobanana,1,1
slobberi,1,1
sourthumkanoon,1,1
rusa,1,1
meatballsmain,1,1
ini,2,2
sauceal,2,2
ink,123,108
acai,1,1
atmostpeher,1,1
saucean,1,1
inn,50,46
meatballbut,1,1
laggi,1,1
ino,1,1
thanksgiv,163,134
rush,1680,1556
hashtwo,2,2
int,11,11
combaldfoodi,1,1
nigh,2,2
ambianceset,1,1
foodielici,1,1
inw,3,3
dressingther,1,1
applianc,3,3
expectedw,1,1
tastythi,1,1
honeyso,1,1
blasé,4,4
blandeat,1,1
negat,513,492
goodeveryth,2,2
cafehabanablogwordpress,1,1
panong,1,1
hugger,1,1
baconlucki,1,1
pronto,12,12
oompha,1,1
lettus,1,1
thursti,1,1
minipancak,1,1
heresup,1,1
ion,1,1
eopl,1,1
mugfor,1,1
acdc,3,3
gottenal,1,1
blandest,9,9
legnot,1,1
iov,1,1
howeverto,2,2
lettuc,726,649
minuteturnedNUM,1,1
giardiner,2,2
catbeer,1,1
platterhahahhaha,1,1
dategrab,1,1
ipa,140,126
goodfood,4,4
horchatta,2,2
howeverth,7,7
iph,1,1
niia,1,1
bleeaaaaacgh,1,1
excellent,9,9
literallli,1,1
NUMhorribl,1,1
secondfloor,1,1
mcmuffin,1,1
citisearch,1,1
mehhowev,1,1
sharedbay,1,1
asadatortilla,1,1
excellend,1,1
medsalt,1,1
delishthank,1,1
youyour,1,1
veywhat,1,1
wagyuon,1,1
blondish,2,2
refreshingrussel,1,1
NUMpierogi,1,1
deliverour,1,1
titular,2,2
howeversh,1,1
acct,1,1
aiolisalt,1,1
ricelik,1,1
stratta,1,1
unlearn,1,1
madia,5,4
bloodcot,2,1
conesgelato,1,1
nile,5,5
nill,1,1
unkind,3,3
neongreen,2,2
sorbeton,1,1
billanyway,1,1
frugalista,1,1
behindtet,1,1
workNUM,1,1
okservic,1,1
wontonwrap,1,1
wagyuno,1,1
iodin,2,2
miyuagi,1,1
feltther,1,1
shellfishcalamari,1,1
fryolat,3,2
rightand,1,1
ire,2,2
milagro,3,3
iri,1,1
spengler,1,1
fernando,6,6
irk,25,25
vocabulari,6,6
nigirihalibut,1,1
michigan,68,64
inspiredplus,1,1
nike,4,4
starterand,2,2
unleash,3,3
irv,42,37
suburbanwait,1,1
niko,4,2
hmmanyhow,1,1
goodmeatbal,3,3
mustardmao,1,1
bldye,2,2
cheeshort,1,1
gratine,7,6
monkfishthi,1,1
isa,5,5
offput,50,50
hipsteroverrun,1,1
halfsour,4,4
pushin,1,1
soupsear,1,1
flavorsa,2,2
potatorosemarypecorino,1,1
ish,65,63
halfsoup,2,2
nine,64,59
unborn,1,1
pusher,3,3
isl,9,9
flavorth,37,37
liverkil,1,1
hyssop,1,1
roomsno,1,1
noonNUMpm,1,1
isp,1,1
flavorto,2,2
neighborhoodalso,1,1
devourmi,1,1
isu,1,1
nino,1,1
concord,10,10
ricelov,1,1
acid,175,163
sellup,1,1
caballo,12,11
copycat,3,3
aboveandbeyond,1,1
herherth,1,1
andgot,1,1
ita,14,14
itd,3,3
cheezburg,1,1
controli,1,1
ith,4,4
nuptial,3,3
interestingcon,1,1
nina,2,2
butterysaltycrispi,1,1
poorhot,1,1
iti,22,21
itl,1,1
ordersthey,2,1
itm,1,1
butterbut,1,1
itp,2,2
itr,3,3
montmartr,1,1
equival,106,105
itu,1,1
massiv,597,554
itw,5,5
shopbakeri,1,1
itz,1,1
ity,5,5
perfectlycook,2,2
retreat,10,10
pastagreasi,1,1
yelpgreat,1,1
mediterraneanpanza,1,1
heterosexu,2,2
yumburg,1,1
goodfolk,1,1
converttak,1,1
checkedin,2,2
aproicot,1,1
spicysmokey,1,1
ericka,3,3
unerwhelm,1,1
danlel,1,1
cilantroavocado,1,1
agreemonkey,1,1
ive,352,311
clockkeep,1,1
heffer,4,4
ivi,2,2
sorbetto,13,12
validationmean,1,1
biscuitsgravi,1,1
meetupparti,1,1
sidekick,1,1
mayomexican,1,1
sorbetti,2,2
youtangu,1,1
seitain,1,1
sundaelik,1,1
tarantula,1,1
travelthey,1,1
iwa,1,1
soggyoverwhelm,1,1
bitterros,1,1
veggiegril,1,1
musselsfortwo,1,1
sorbetth,3,3
favoritesmac,1,1
spicelevel,1,1
ghettobooti,1,1
strewn,12,12
underimpress,2,2
sorbetta,1,1
potatochickenveggi,1,1
turnoffit,1,1
cacera,1,1
arguingtalk,1,1
ciabiatta,1,1
bravaschees,1,1
harmonica,2,2
kisskissssss,1,1
thoughhad,1,1
regreteveryon,1,1
flavorif,1,1
fluffiergreat,1,1
dateplac,1,1
cotijaah,1,1
greengarl,1,1
forbecaus,1,1
orchestr,10,10
decentwish,1,1
eatdefinit,1,1
meatyferdi,1,1
contortionist,1,1
starfcker,1,1
stellarcon,1,1
anthropolog,1,1
weeknightsth,1,1
palatealt,1,1
barbancourt,1,1
thatgood,2,2
sitwont,1,1
earlytuscan,1,1
flavorin,1,1
sorbetwa,1,1
roomsth,1,1
cayenn,65,62
favetaco,1,1
mannnyou,1,1
menusteak,1,1
flavorit,4,4
themtheir,2,2
goppi,1,1
nite,57,56
eggplantyumm,1,1
NUMsoufle,1,1
sweeeeeeet,1,1
nish,1,1
lewel,1,1
barbreweri,1,1
ohmagolli,1,1
peachtomato,1,1
izz,8,7
lewer,1,1
vegeterain,1,1
hunkachunka,1,1
guysanyway,1,1
walkback,1,1
ordersapporo,1,1
appetizercom,1,1
timestanton,1,1
gumsho,1,1
laganita,2,1
internship,2,2
credenc,1,1
scurvi,2,2
heavenmeat,1,1
hamilton,3,3
correspond,4,4
epipen,1,1
putsomespiceinyourp,1,1
roggiano,1,1
twoway,1,1
twowav,1,1
pleasecalifornia,1,1
everythingsad,1,1
massag,27,24
fewbit,1,1
crispcrunch,1,1
swordfish,92,78
greasiest,10,10
clumpedtogeth,1,1
allblack,1,1
flavormi,2,2
roomsup,1,1
butmehhlong,1,1
goodeveryon,1,1
lemonNUM,1,1
breakfastlunchbrunch,2,2
clucker,1,1
wellwho,1,1
sullivan,1,1
wtoast,1,1
flavorpack,4,4
morningconsth,1,1
lonhab,1,1
NUMtheguybesidemewassocloseheaskedmeif­iwasahardcoreyelperbecausehecouldsee­everythingididonmyphon,1,1
weirdand,1,1
devourso,1,1
hirozen,1,1
meatcroquett,1,1
itdelirium,1,1
unchicago,1,1
clucken,1,1
poultri,21,21
schlop,1,1
winchest,3,3
pastaomg,1,1
octopusgiuliana,1,1
snobpetrillo,1,1
normalmost,1,1
everfinish,2,2
andget,1,1
fooddrinksatmospher,1,1
wrongb,2,2
brandad,85,53
wronga,2,2
wrongw,1,1
bldmi,2,2
menugreat,1,1
drainag,1,1
flavorof,1,1
flavoroh,1,1
wrongy,1,1
flavoron,2,2
vittoria,5,5
olivia,4,4
buttercas,3,3
greatveri,7,7
superbowl,18,18
saucebut,1,1
timedefinit,1,1
outburst,1,1
decentnoth,1,1
quaffabl,1,1
comprehend,15,14
cincoson,1,1
commercialjust,1,1
thown,1,1
perché,1,1
buchesid,1,1
txistorra,1,1
jab,10,10
lessthanimpress,1,1
compot,60,55
blehi,1,1
ownergroup,1,1
sjnovNUM,1,1
compos,38,38
blehh,2,2
touristsNUM,1,1
flavorpair,1,1
jae,8,6
compon,132,123
jag,6,6
beefkil,1,1
strateg,47,47
hokey,1,1
jan,21,20
jam,1706,1272
jap,3,3
bettermint,1,1
jar,124,111
groupsgreat,2,2
saintsuma,1,1
semiimposs,1,1
butterychocolatey,1,1
minutestrust,1,1
jax,1,1
wellanyon,1,1
jaw,69,67
singleparti,1,1
jay,20,13
levin,1,1
mepat,1,1
sushiit,2,2
wcorn,1,1
silkyyou,1,1
selfhat,1,1
ripoffther,1,1
levit,2,2
testifi,10,10
ettioffe,1,1
sushiin,1,1
jbf,1,1
jbi,1,1
dunnogo,1,1
wlike,1,1
friespomm,2,2
wasexpect,1,1
sushiif,1,1
jbo,1,1
letter,59,54
nightsservic,1,1
longin,1,1
ideaour,1,1
longit,3,3
busblack,1,1
semiimport,1,1
earlyNUMish,1,1
mepay,2,2
frieseveryth,2,2
thisyoung,1,1
saucebas,1,1
elisabeth,2,2
unfortunet,2,2
raviolimilk,1,1
vinoornovino,1,1
parkingonc,1,1
grapefruitfresh,1,1
gardien,4,4
isalso,2,2
highhhlyyyyi,1,1
listport,1,1
nicelycook,1,1
delidin,11,11
burrta,1,1
consumptionlol,1,1
minisid,1,1
amhumans,1,1
sangrialawd,1,1
maofri,1,1
pricedtoo,1,1
acut,4,4
burritostaco,3,3
kapil,2,1
jdf,1,1
chocolatemojito,1,1
wbacon,9,9
saucebad,1,1
habenjero,1,1
wlime,1,1
olivey,1,1
hoursthi,2,2
googlxhxwmk,1,1
endingto,1,1
textwebsit,1,1
saucingr,1,1
frappato,1,1
wcook,1,1
sushido,1,1
thoso,1,1
italycramp,1,1
chopper,3,3
jed,2,2
latimescomNUM…and,1,1
overpoweringth,4,4
enchelada,1,1
bistroesqu,1,1
pricerefusenik,1,1
eightythre,1,1
jeg,1,1
jen,26,22
jem,3,3
bleck,2,2
hooahhh,1,1
blech,24,23
NUMtotal,6,6
jet,16,16
phenomenalfirst,1,1
trytruffl,1,1
throughput,1,1
jew,83,70
difficulti,46,45
voraci,8,8
barget,1,1
standgiven,1,1
expectlobst,1,1
streit,1,1
pastamarinarami,1,1
bleed,31,29
jfk,8,8
longer,959,905
burrrr,1,1
deepdlsh,1,1
macnchess,1,1
longev,7,7
endingth,1,1
tendersoftporterhous,1,1
lifter,7,6
thoth,1,1
mackerelsayori,1,1
mmmmmmthere,1,1
longgg,2,2
wrapsstir,2,2
changesth,1,1
santarpio,1,1
sitlik,1,1
suggestionsa,2,2
samplerNUM,1,1
winterdecemb,1,1
dressingaft,1,1
nearlyNUMreview,1,1
pastaour,1,1
comput,50,50
bleep,1,1
strewnabout,1,1
herethi,1,1
oreganoparmesantruffl,1,1
forkwhen,1,1
unfortunat,4,4
street,2764,2478
crawlspac,1,1
deschanel,2,2
motoryclist,1,1
crisphard,1,1
elizabeth,32,30
uncustomiz,1,1
jalpeño,1,1
blegh,4,4
sushigi,1,1
foliag,7,7
winnerkeep,1,1
sausagequart,2,2
jhs,1,1
urbanfarm,1,1
forgettel,1,1
strega,1,1
feenin,1,1
returnbrunchth,1,1
jib,1,1
unenlighten,1,1
belowthi,1,1
corporatehipsterdom,1,1
proscuitto,66,56
kidder,1,1
jif,1,1
hyster,10,10
lettuceentertainyou,3,2
leavingcomingdrinkingonc,1,1
buddakanpleas,1,1
pricedthi,2,2
jig,2,2
bucheri,2,2
inducingy,1,1
problemNUM,1,1
equivalentfavorit,1,1
vermentino,1,1
insubstanti,1,1
honeywalnut,1,1
undeclar,1,1
jin,5,3
riducl,1,1
jim,43,38
jip,8,7
marshallow,1,1
uncomfortableintim,1,1
jit,1,1
konyaku,1,1
happenfood,1,1
ourselvesthough,1,1
couldshould,1,1
julius,2,2
schmer,1,1
filetmignon,1,1
fishcrabcak,1,1
eighteen,1,1
plainjan,1,1
epic,178,169
byobthi,1,1
conquistador,1,1
chrysler,1,1
cheesemeatballseveryth,1,1
overpoweringit,1,1
rightaft,2,2
burgermediterranean,1,1
tinder,1,1
oneyearoflivinginchicago,1,1
connoisu,1,1
farolito,3,3
wrongth,11,11
happybirthdaylet,1,1
flipsid,1,1
longso,2,2
warsauc,1,1
pushov,2,2
boyfriendscal,1,1
bottlef,1,1
hungrydrunk,1,1
conosour,1,1
jki,2,2
boarshead,2,2
voight,1,1
doesntthey,1,1
champaign,5,5
compil,10,10
schmea,2,1
madam,57,50
bleak,2,2
kapow,3,2
meNUMrd,1,1
sandwichkorean,1,1
bleah,2,2
bleat,2,2
tailgat,3,2
schmeh,2,1
kappa,1,1
polynisian,1,1
cheesesteakthai,1,1
atmoshper,9,9
bargot,1,1
stress,160,147
mondrian,1,1
gelatoour,1,1
loverand,2,2
ridiculouss,1,1
sushico,1,1
longth,14,13
jlo,2,2
carteth,2,2
teawat,1,1
upfood,1,1
differencetonight,1,1
veleveti,1,1
judgedthey,1,1
sorbetic,3,3
feenel,1,1
longmi,1,1
shakeroomi,1,1
lionel,3,2
exwif,1,1
sorbetif,1,1
extrordinari,1,1
cornerrecommend,1,1
wrongon,2,2
loberst,1,1
brandon,8,7
pianist,1,1
afterdark,1,1
scoopsbit,1,1
againclam,1,1
wrongoh,1,1
percol,2,2
partnerpastri,1,1
onepound,5,5
adam,176,157
overpoweringmi,1,1
ntquitefigureitout,1,1
adag,6,6
serendip,10,9
btchpizza,1,1
happeneveryon,1,1
fathead,1,1
postparad,1,1
lunchannoy,1,1
expensivether,1,1
grrrreat,3,3
lamburg,2,2
expensivethen,1,1
retreiv,1,1
winepric,1,1
NUMpastrami,8,8
betterexact,1,1
iceless,1,1
job,983,930
spurofthemo,1,1
NUMplate,6,6
bellykalekimchiegg,1,1
longon,1,1
joe,454,364
bordeaux,17,15
hourstep,1,1
chickenalso,2,2
jog,6,6
addi,1,1
addl,2,2
patiobar,1,1
dealingprostitut,1,1
jon,20,16
franchis,35,34
consumingpric,1,1
jot,5,5
yuuummmmmm,1,1
jos,1,1
eithercoffe,1,1
applespinach,1,1
jou,1,1
unlimit,57,53
jow,2,1
crawlfish,1,1
wrongmi,2,2
joy,163,160
addy,1,1
mayofight,1,1
inventor,1,1
dressingfresh,1,1
goodnessasian,1,1
addt,1,1
jpg,1,1
trueli,14,12
freshtheir,2,2
kanpach,1,1
englishspeak,1,1
wyour,3,3
etclang,1,1
epod,1,1
jamabalaya,4,4
bestlobst,1,1
compli,7,7
testicl,21,20
fertil,1,1
meppp,1,1
knowashley,1,1
longov,1,1
epoy,1,1
ppstart,1,1
finishthepl,1,1
sushiya,2,2
platealso,1,1
asterisk,6,6
delishord,1,1
rememberedth,1,1
thogh,1,1
macer,4,4
guiltfre,3,3
tongueentre,1,1
laughedalso,1,1
locationprob,1,1
buttercup,1,1
saucecri,1,1
deschut,3,3
mozart,1,1
familyfriend,15,15
decoupag,1,1
adel,1,1
vernacular,2,2
outstandinggood,1,1
pasatrami,1,1
freshnam,1,1
atmosphereal,1,1
isambi,1,1
hillsid,1,1
transient,2,2
zenesqu,1,1
adey,1,1
thawandserv,1,1
tribiani,1,1
coffepot,2,2
rightbon,1,1
isgdrwNUMv,1,1
njni,4,4
wrongit,3,3
jadedfoodi,1,1
decorgreat,1,1
jst,1,1
rollmussel,1,1
jss,1,1
roninit,1,1
pizata,1,1
greenbush,1,1
salmonella,6,6
winesushi,1,1
flavorlobst,3,3
wrongif,2,2
masseus,2,2
thermo,1,1
creativeric,1,1
clubbytyp,1,1
partyingstudyingrelationship,1,1
sushizo,1,1
goodstuf,2,2
entreeveri,1,1
ssssslllllloooooowwwwwfin,1,1
chochon,6,6
smoggi,2,2
burgersnummi,1,1
delibut,4,4
rowland,1,1
delidepriv,1,1
unseason,32,32
amazingdontord,1,1
etcalthough,1,1
adhd,3,3
funscocktail,1,1
roninin,1,1
barett,1,1
mealgotta,1,1
yumknow,1,1
lovablygrumpyladywhotookyourord,1,1
polentaa,1,1
jug,16,15
moreorless,2,2
jul,3,3
disgustingthey,2,2
lineterr,1,1
rightbut,3,3
wdip,1,1
oilbeverag,1,1
jut,6,6
wronggo,1,1
jus,208,185
deliciousgarl,1,1
juw,1,1
barequ,1,1
tortellinisweet,1,1
njoy,1,1
versiontruli,1,1
arespons,1,1
sadnessi,1,1
chocolatecroqu,1,1
sushith,3,3
sharehold,1,1
adio,3,3
macha,1,1
jvp,3,3
rughlah,1,1
endingca,1,1
lockerbtw,1,1
fittata,1,1
deeleeci,1,1
freshnev,1,1
hopleaffirst,1,1
thinoveral,1,1
tomatoyukon,1,1
shula,2,2
machu,1,1
cheroke,1,1
moistest,5,5
adjust,94,91
eclect,196,192
mealbetween,1,1
stomachambi,1,1
western,61,59
macho,38,37
perath,1,1
goour,1,1
compat,1,1
machi,1,1
tastieroveral,1,1
compar,1541,1460
unpaellalik,1,1
ravioliwasabi,1,1
amberanderson,1,1
compet,147,141
yumthen,3,3
pancakesth,5,5
sparkler,2,2
moolawait,1,1
teethoveral,1,1
beligian,2,2
revolucion,2,2
gunpowd,6,5
foodnegativedecor,1,1
sugarchocol,1,1
compel,77,74
jwu,1,1
shortsight,2,2
roomrodney,1,1
biggidi,1,1
hateit,1,1
mouthi,3,3
mouthg,1,1
swearthes,1,1
chunkycrispi,1,1
yumthey,2,2
laird,2,2
ricepasta,1,1
fruitcak,2,1
happensthi,1,1
hostessmayb,1,1
promot,69,64
yumther,4,4
booker,3,3
everythingtip,1,1
prejizz,1,1
visitortop,1,1
outperform,2,2
threesom,5,4
mercato,1,1
earthton,1,1
eyeopen,7,7
roosevelt,1,1
rollslobst,1,1
laist,1,1
psssss,1,1
chardgood,1,1
saucecon,3,3
dailyno,1,1
toastwow,1,1
saucecom,1,1
laish,1,1
rainfal,1,1
prompt,992,962
nrose,1,1
expectationsth,10,10
shhhcame,1,1
yumthos,1,1
kimagur,1,1
pealouisiana,1,1
thoon,1,1
bullshitw,1,1
tasteperfect,1,1
javex,3,1
promis,398,377
barbecuingit,1,1
supersnootybeercocktailfoodi,1,1
bailey,13,12
fluenci,1,1
promin,28,28
starterbut,1,1
bl…,1,1
goopi,15,15
sunsetsNUMpm,1,1
minutesNUM,2,2
therib,1,1
ahhhhhhhhh,4,4
wrongdo,1,1
pancakesif,1,1
steack,1,1
njso,1,1
fking,5,5
cassoulet,18,14
atmosphereit,1,1
delicat,1,1
longat,2,2
savant,1,1
hostwait,1,1
cmonthat,1,1
appetizerbon,1,1
streisand,2,2
prework,1,1
powdereveri,1,1
funlook,3,3
multicours,5,5
dtown,1,1
goood,62,61
cauliflowerfontina,1,1
wrongal,1,1
flavoredamam,1,1
pursuit,10,10
farangifi,1,1
potatoesskew,1,1
overseri,1,1
austrailian,2,2
prcey,1,1
blandfor,1,1
peopledid,1,1
oring,48,46
quasicajun,1,1
plainish,1,1
covina,2,2
mayosodden,1,1
likabl,4,4
shrimpcoconut,1,1
goonl,1,1
basehead,1,1
sakegood,1,1
gooni,1,1
therei,3,3
meatballscarbonaramain,1,1
goong,10,9
elsego,1,1
notshin,1,1
atmosphereha,1,1
thorn,1,1
deliciousthey,4,4
starher,1,1
briefest,1,1
laughterecho,1,1
menkui,1,1
ador,410,392
mewent,1,1
somewhatsquish,1,1
pastramisooooooooo,1,1
yelpcombizphotossush…servic,1,1
knifefork,1,1
whoooooooo,1,1
plusexcel,1,1
deliciousthen,1,1
patiobut,1,1
bowllobst,1,1
sushiso,2,2
plansthat,1,1
rememberedit,2,2
overserv,2,2
deliciousther,4,4
pillowli,1,1
drunkorex,1,1
malpequ,3,3
decorservicepriceambiancequ,1,1
deliciouscasey,1,1
sumsom,1,1
greatboneless,1,1
tapssiz,1,1
menuservic,5,5
geller,1,1
lemongrasscoconut,1,1
shush,4,4
whatttttpomm,1,1
meatloafth,1,1
pessimist,2,2
asteriod,1,1
howdyalikethat,1,1
scaleservic,1,1
bunsronin,1,1
tinest,1,1
sceanster,1,1
foodlust,1,1
monkeybread,13,9
level,1127,1018
foodhigh,1,1
mmmmmmmnow,1,1
menuobvi,1,1
singledin,1,1
showeach,1,1
kiddingamerican,1,1
spluralon,1,1
digestthi,1,1
sashimimak,1,1
trybelgian,1,1
menunot,4,4
ofbeer,1,1
menunow,2,2
elbowsonthet,1,1
mniut,1,1
itselffin,1,1
winebeershak,1,1
sushimi,2,1
wishher,1,1
restaurantish,1,1
luminari,2,2
otheroveral,1,1
nomfriday,1,1
restaurantneedless,1,1
starwaberri,1,1
pizano,10,9
depardieubelgium,1,1
solideveryon,1,1
fbomb,1,1
waitlimit,1,1
seafoodcreol,1,1
thoughtheir,1,1
shutw,1,1
sushino,1,1
hadajisweet,1,1
shortchang,3,3
kai,125,107
kah,49,45
grrrrr,1,1
kal,1,1
piemontas,1,1
kao,124,111
otherworldi,1,1
aduh,1,1
kap,2,1
standoffish,16,16
thoma,15,14
summertimeon,1,1
kat,19,15
delicci,1,1
dressingbas,1,1
combinationpotato,1,1
macro,5,4
tangysweet,2,2
umthat,1,1
kay,2,2
thoughoctopus,1,1
alisa,1,1
empanadakati,1,1
thong,2,2
urbandaddi,1,1
deliciousthat,2,2
sushion,1,1
accompanimentyum,1,1
dessertalthough,1,1
comprehens,26,26
sushioh,1,1
wpuld,1,1
alist,3,3
dilbert,1,1
daysNUM,1,1
chickencashew,1,1
sundaewarm,1,1
smallexpensiveov,1,1
providedshrimp,1,1
kobayashisan,1,1
normalaverag,1,1
hinden,1,1
panasianeuropean,1,1
dinerish,4,4
ohwaitshoot,1,1
hinder,13,13
weirdapp,1,1
heidemann,1,1
cabbagenot,1,1
bulgolgi,4,4
yoshida,2,2
poblanochees,1,1
wellingtongril,1,1
rightbas,1,1
flavorpizza,1,1
subtract,38,38
mmmhmm,3,3
dufferin,1,1
excpet,1,1
plattersuppos,1,1
chicagothey,1,1
delicii,1,1
nofril,35,35
creambrais,2,2
salsacarn,2,2
pillowey,1,1
biologist,1,1
mystic,7,7
pretaxwin,1,1
hotelesqu,1,1
tablesenjoy,1,1
unionaquitain,1,1
spongebob,3,3
notanyway,3,3
scuttl,1,1
painless,3,3
vergara,1,1
nontradit,25,25
fornozucchini,1,1
walkout,1,1
kee,14,14
agnolottityp,1,1
shenanigansat,1,1
keg,17,16
yumgarl,1,1
NUMpresent,2,2
benefitnoth,1,1
ofokay,1,1
nowwait,1,1
thoughfri,1,1
fiftyNUM,1,1
bldgs,1,1
primitivo,1,1
gignant,1,1
keo,1,1
ken,59,55
rickilan,1,1
audit,3,3
shitload,8,8
kep,1,1
personsear,1,1
crunchy,2,2
basilmint,1,1
audio,6,6
quesadilia,1,1
key,313,296
ingredientit,1,1
jaunt,16,16
crunchi,1797,1536
kfc,70,56
licuado,3,3
launch,16,16
ratingsreview,1,1
ketchuphawaiian,1,1
nondescript,40,39
itselffor,1,1
cricket,6,6
shuba,1,1
takeforeignfriendsseeingaroundla,1,1
expectationsif,1,1
postparti,5,4
mushrom,2,2
carbsmi,1,1
mushroo,1,1
kgb,2,2
multilingu,1,1
procrastin,3,3
pepperschanterell,1,1
specialrioja,1,1
globlet,2,1
beeflov,1,1
beeflot,1,1
ineffect,1,1
sector,5,5
tavernpub,1,1
thoooos,2,2
waukeganillinoi,1,1
kha,71,58
adoboi,1,1
waiterintrain,2,2
atmospheredarken,1,1
chicagothat,1,1
speghetti,2,2
excellentgood,2,1
enterpro,1,1
geyser,1,1
substitut,328,299
saladprosyou,1,1
loverbut,1,1
kho,4,3
bldbi,1,1
weirdass,1,1
cleanandsob,1,1
toodoubl,1,1
carbsoh,1,1
wheelchair,19,19
atmospheremi,1,1
menujust,1,1
kid,1414,1231
kik,1,1
afternoongreat,1,1
kim,74,58
kin,1,1
kip,2,2
kir,6,5
darzef,1,1
kit,3,3
overseen,2,2
ofrabbit,1,1
laian,1,1
quesadilla,1186,919
drivethu,1,1
horribl,837,765
barfar,1,1
sbarnel,1,1
prawnsescargot,1,1
eatoveral,1,1
linderman,5,3
greatestphilli,1,1
lunchcrowd,1,1
blded,1,1
